Company,VendorID,Name,VendorNum,Address1,Address2,Address3,City,State,ZIP,PhoneNum,DefaultFOB,TermsCode
VE,TSE0000,TSE INTERNATIONAL,1027,5301 SHREVEPORT BLANCHARD HWY,,,SHREVEPORT,LA,71107,(318) 929-2368,,1
VE,TTI0001,TTI AMERICAS,1028,2441 NORTHEAST PARKWAY,,,FORT WORTH,TX,76106-1816,(877) 645-4884,,99
VE,TUR0001,BLACK IRON PRODUCTS LLC,1029,1288 NORTH LONESTAR PARKWAY,,,MC GREGOR,TX,76657,(254) 840-2891,,1
VE,TUW0000,"TUWAY COMMUNICATIONS, INC",1030,2115 CITY LINE ROAD,,,BETHLEHEM,PA,18017,(610) 865-3811,,1
VE,TWE0001,"T W EVANS CORDAGE, INC.",1031,55 WALNUT GROVE AVE,P O BOX 8038,,CRANSTON,RI,2920,(800) 356-0275,,1
VE,TWI0002,TWIN SPECIALTIES CORP,1032,15 EAST RIDGE PLACE,,,CONSHOHOCKEN,PA,19428,610-834-7900,,1
VE,TYG0001,TYGART STEEL,1033,"DIV. OF M. GLOSSER & SONS, INC",72 MESSENGER STREET,,JOHNSTOWN,PA,15902-2189,(800) 245-3880,,1
VE,UEC0000,ETI EQUIPMENT COMPANY,1034,PO BOX 960030,,,OKLAHOMA CITY,OK,73196,(888) 748-3841,,1
VE,UFP0000,UFP DISTRIBUTION,1035,2701 ADA DRIVE,,,ELKHART,IN,46514,(574) 266-3603,,1
VE,UGI0000,"UGI UTILITIES, INC",1036,ACCOUNTS RECEIVABLES,PO BOX 13009,,READING,PA,19612-3009,(610) 867-0575,,5
VE,ULI0000,"ULINE, INC.",1037,PO BOX 88741,,,CHICAGO,IL,60680-1741,(800) 295-5510,,1
VE,ULT0001,ULTIMATE POWER LLC,1038,202 NORTH WEST STREET,,,COUDERSPORT,PA,16915,(888) 447-5920,,1
VE,UNI0001,UNITED PARCEL SERVICE,1039,PO BOX 7247-0244,,,PHILADELPHIA,PA,19170-0001,(800) 742-5877,,6
VE,UNI0003,UNIQUE TRUCK EQUIPMENT INC,1040,PO BOX 8798,,,GRAND RAPIDS,MI,49518,(800) 777-4855,,1
VE,UNI0010,UNITED STATES SIGN COUNCIL,1041,211 RADCLIFFE ST.,,,BRISTOL,PA,19007,,,00
VE,UNI0011,UPS SUPPLY,1042,28013 NETWORK PLACE,,,CHICAGO,IL,60673-1280,(502) 485-2222,,00
VE,UNI0013,UNITY MFG CO.,1043,PO BOX 92029,,,CHICAGO,IL,60675-2029,(312) 943-5200,,1
VE,UNI0022,UNITED AUTO SUPPLY,1044,450 TRACY STREET,,,SYRACUSE,NY,13204,(800) 686-1756,,7
VE,UNI0023,UNITY SCHOOL BUS PARTS,1045,21280 CARLO DRIVE,,,CLINTON TOWNSHIP,MI,48038,,,99
VE,UNI0024,UNIVERSAL TRUCK BODY,1046,961 NJ-10,,,RANDOLPH,NJ,7869,973-252-9900,,00
VE,USA0004,EASTERN METAL / USA-SIGN,1047,1430 SULLIVAN STREET,,,ELMIRA,NY,14901,(607) 734-2295,,1
VE,USA0005,USA FLAP,1048,7080 CHARTOM CIRCLE,,,AURORA,IN,47001,(812) 926-0324,,99
VE,USA0006,USA TOOL WAREHOUSE,1049,1868 AKRON PENINSULA ROAD,,,AKRON,OH,44313,267-528-0274,,99
VE,USC0001,US CUTTER,1050,3696 KNIGHT ROAD,SUITE 101,,MEMPHIS,TN,38118,(428) 481-3555,,99
VE,USH0000,US HEALTHWORKS,1051,PO BOX 404500,,,ATLANTA,GA,30384,(888) 499-4271,,00
VE,UTC0000,UTC FIRE&SECURITY AMERICAS INC,1052,5595 COLLECTIONS CENTER DRIVE,,,CHICAGO,IL,60693,800-842-8636,,1
VE,UTI0003,UTILITY TRUCK EQUIPMENT,1053,PO BOX 130,23893 U.S. 23 SOUTH,,CIRCLEVILLE,OH,43113,(740) 474-5151,,13
VE,UTI0004,UTILITY TRUCK EQUIPMENT MFG,1054,PO BOX 9,821 ENTERPRISE,,HEWITT,TX,76643,(254) 857-8204,,1
VE,UTI0010,UTILITY SALES AND SERVICE,1055,412 RANDOLPH DR,,,APPLETON,WI,54913,1-888-999-8090,,1
VE,UTI0014,"UTILITY EQUIPMENT PARTS, LLC",1056,103 HAMPSHIRE DR.,,,CRANBERRY TWP,PA,16066,262-594-5964,,5
VE,UTI0015,UTILITY ONE SOURCE FORESTRY EQUIPMENT,1057,PO BOX 15150,,,LYNCHBURG,VA,24502,434-525-2929,,00
VE,UTI0016,"UTILITY TRUCK & EQUIPMENT SERVICE, INC.",1058,11679 NORTH US HIGHWAY 301,,,THONOTOSASSA,FL,33592,(813) 982-8282,,5
VE,UTT0000,UTILITY TRUCK TRADER LLC,1059,4884 CORPORATE ST SW,,,CANTON,OH,44706,(330) 749-7671,,00
VE,V&H0000,V&H INC. TRUCKS,1060,PO BOX 622,,,MARSHFIELD,WI,54449,(715) 4282238,,85
VE,VAL0002,VALLEY WIDE SIGNS & GRAPHICS,1061,2028 UNION BLVD,,,ALLENTOWN,PA,18109,(610) 841-4844,,1
VE,VAL0004,VALLEY IND. RUBBER PROD. INC.,1062,"PRODUCTS CO, INC",3 SOUTH COMMERCE WAY,,BETHLEHEM,PA,18017,(610) 974-8990,,1
VE,VAL0005,VALLEY TIRE FACTORY OUTLET,1063,999 INDUSTRIAL PARK DRIVE,,,NAZARETH,PA,18064,(610) 759-5490,,99
VE,VAL0007,VALLEY FORD TRUCK SALES,1064,5715 CANAL RD.,,,CLEVELAND,OH,44125,(216) 542-2400,,99
VE,VAL0009,"VALLEY COMPUTER SERVICES, INC.",1065,1240 WIN DRIVE,,,BETHLEHEM,PA,18017,(610) 697-1181,,00
VE,VAL0010,VALLEY NETWORK SOLUTIONS,1066,1240 WIN DRIVE,,,BETHLEHEM,PA,18017,(610) 697-1181,,5
VE,VAL0011,VALLEN DISTRIBUTION INC,1067,2100 THE OAKS PARKWAY,,,BELMONT,NC,28012,(678) 746-2797,,99
VE,VAN0000,VANNER INC,1068,4282 REYNOLDS DRIVE,,,HILLIARD,OH,43026,(800) 227-6937,,1
VE,VAN0003,"VANAIR MANUFACTURING, INC",1069,10896 WEST 300 NORTH,,,MICHIGAN CITY,IN,46360,(800) 526-8817,,1
VE,VAN0006,ANDY VANWHY,1070,,,,,,,,,00
VE,VAN0008,VANTECH USA,1071,150 NEW HIGHWAY,,,AMITYVILLE,NY,11701,(718) 497-3482,,99
VE,VAN0009,VAN WINDOWS DIRECT,1072,12284 INDUSTRIAL BLVD,STE 2B,,VICTORVILLE,CA,92395,858-800-4795,,99
VE,VEH0000,VEHICHLE CONTROLS,1073,4317 US 27,,,TEKONSHA,MI,49092,800-457-7167,,99
VE,VEL0000,"VELVAC, INC.",1074,2405 SOUTH CALHOUN ROAD,,,NEW BERLIN,WI,53151,(262) 786-0700,,1
VE,VEN0000,VENCO VENTURO INDUSTRIES,1075,12110 BEST PLACE,,,CINCINNATI,OH,45241,(800) 226-2238,,1
VE,VER0000,VERIZON WIRELESS,1076,PO BOX 25505,,,LEHIGH VALLEY,PA,18002-5505,(800) 922-0204,,00
VE,VER0001,"VERSALIFT EAST, LLC",1077,,2706 BRODHEAD RD,,BETHLEHEM,PA,18020,(610) 866-1400,,00
VE,VER0002,VERSALIFT SOUTHWEST,1078,1200 TEXAS CENTRAL PARKWAY,PO BOX 21415,,WACO,TX,76712,(254) 420-5330,,00
VE,VER0007,VERSALIFT LLC,1079,4884 CORPORATE ST SW,,,CANTON,OH,44706,,,00
VE,VER0008,"VERSALIFT NORTHWEST, L.L.C.",1080,P.O. BOX 21415,,,WACO,TX,76702-1415,(254) 420-5343,,1
VE,VER0009,VERITAS PRODUCTS LLC,1081,BOX 471,,,HUNTERTOWN,IN,46748,(877) 692-9125,,00
VE,VER0010,"VERSALIFT TENNESSEE, LLC",1082,4816 RUTLEDGE PIKE,,,KNOXVILLE,TN,37914,865-524-7525,,00
VE,VIR0002,DAVE VIRNELSON,1083,,,,,,,,,00
VE,VIS0000,VISTA CONVENTION SERVICES,1084,6575 DELILAH ROAD,PO BOX 3000,,PLEASANTVILLE,NJ,8232,(609) 485-2421,,5
VE,VMA0000,V- MAC,1085,1333 KIPP ROAD,,,"NANAIMO, BC",,V9X 1R3,(800) 738-8622,,1
VE,VMW0001,VM WARE,1086,3401 HILLVIEW AVE.,,,PALO ALTO,CA,94304,(877) 486-9273,,99
VE,VOI0001,VOIP SUPPLY,1087,80 PINEVIEW DRIVE,,,BUFFALO,NY,14228,(888) 979-6870,,99
VE,VON0001,THE VON CORPORATION,1088,1038 LOMB AVE. SW,P.O. BOX 110096,,BIRMINGHAM,AL,35211,(205) 788-2437,,00
VE,VRS0000,VRS FLEET PRODUCTS,1089,9132 W. CACTUS ROAD  STE E,,,PEORIA,AZ,85381,(888) 881-6566,,6
VE,WAB0000,WABER TOOL & ENGINEERING CO,1090,1335 RAVINE ROAD,,,KALAMAZOO,MI,49004-3501,(269) 342-0765,,1
VE,WAG0000,WAGAN CORPORATION,1091,31088 SAN CLEMENTE STREET,,,HAYWARD,CA,94544,(800) 231-5806,,1
VE,WAI0000,"WAITZ CORP / GLENNICK, INC.",1092,1118 UNION BLVD,,,ALLENTOWN,PA,18103-1913,(610) 437-5409,,1
VE,WAI0001,WAIKEM AUTO FAMILY,1093,4321 LINCOLNWAY EAST,,,MASSILLON,OH,44648,(800) 274-0157,,1
VE,WAK0000,WAKARUSA AERIAL,1094,25821 COUNTY ROAD 30,,,GOSHEN,IN,46526-9598,(574) 536-4933,,00
VE,WAL0002,WALLACE FORGE CO,1095,PO BOX 20410,,,CANTON,OH,44701,(330) 488-1203,,1
VE,WAL0009,WALTCO LIFT CORP,1096,285 NORTHEAST AVE,,,TALLMADGE,OH,44278,(800) 411-5685,,1
VE,WAL0011,WALMART,1097,4004 TUSCARAWAS ST W,,,CANTON,OH,44708,330-479-9620,,99
VE,WAR0002,WARREN HEIM CORPORATION,1098,3107 INDUSTRIAL 25TH ST,,,FORT PIERCE,FL,34946,(772) 466-8265,,1
VE,WAR0003,WARREN'S HONDA,1099,SCHOENERSVILLE & ILLICKS RDS,,,BETHLEHEM,PA,18017,(610) 865-0071,,00
VE,WAR0005,WARNER BODIES,1100,11700 NORTH STATE ROAD 37,,,ELWOOD,IN,46036,(765) 551-1600,,6
VE,WAR0007,WARN INDUSTRIES INC.,1101,PO BOX 9183421,,,CHICAGO,IL,60691-3421,(503) 722-3086,,1
VE,WAR0008,WARREN ELECTRIC CORP.,1102,36 FLANKLIN STREET,P.O. BOX 86,,WARREN,RI,02885-0086,(877) 399-4328,,1
VE,WAR0009,THOMAS WARD,1103,,,,,,,,,00
VE,WAS0001,SCOTT WASHBURN,1104,113 N. SECOND STREET,,,EMMAUS,PA,18049,,,00
VE,WAY0001,WAYTEK INC.,1105,2440 GALPIN COURT,,,CHANHASSEN,MN,55317,(800) 328-2724,,99
VE,WBM0000,"W.B. MASON CO., INC.",1106,PO BOX 981101,,,BOSTON,MA,2298,888-926-2766,,00
VE,WEA0001,WEATHER TECH,1107,841 REMINGTON BLVD.,,,BOLINGBROOK,IL,60440,800-441-6287,,99
VE,WEB0002,"WEBASTO THERMO & COMFORT NORTH AMERICA, INC",1108,PO BOX 673060,,,DETROIT,MI,48267-3060,(800) 860-7866,,1
VE,WEL0000,WTTI,1109,WELDER TRAINING & TESTING INST,1144 N. GRAHAM STREET,,ALLENTOWN,PA,18109,(610) 437-9720,,5
VE,WER0001,WERKHEISER ELECTRIC INC.,1110,618 4TH AVENUE,,,BETHLEHEM,PA,18018,610-866-1076,,5
VE,WES0000,WESCO,1111,759 ROBLE ROAD,,,ALLENTOWN,PA,18109,(484) 246-3100,,99
VE,WES0004,WES-GARDE COMPONENTS GR. INC.,1112,PO BOX 117090,,,ATLANTA,GA,30368-7090,(800) 554-8866,,1
VE,WES0007,WESTERN BRANCH DIESEL,1113,1616 METRIC AVE SW,,,CANTON,OH,44706,330-454-8800,,99
VE,WES0010,WESTECH RIGGING SUPPLY,1114,4140 WEST 11TH AVE.,,,EUGENE,OR,97402,(800) 442-7454,,99
VE,WET0000,"WETHERILL ASSOCIATES, INC,",1115,PO BOX 827063,,,PHILADELPHIA,PA,19182-7063,(800) 877-3340,,1
VE,WGS0001,WGS EQUIPMENT & CONTROLS INC,1116,3060 PLAZA DRIVE,SUITE 10,,MARCUS HOOK,PA,19061,610-459-8800,,99
VE,WHE0000,"WHELEN ENGINEERING CO., INC.",1117,RT 145,,,CHESTER,CT,6412,(860) 526-9504,,1
VE,WHE0002,WHEEL-CHECK,1118,1601 BAYVIEW HEIGHTS DR.,P.O. BOX 43519,,TORINTO,ON,M4G2Y7,(888) 829-1556,,99
VE,WHE0003,SARAH WHEATLEY,1119,216 OAK STREET,,,NAZARETH,PA,18064,,,00
VE,WHO0002,WHOLESALE MARINE,1120,147 CIRCLE FREEWAY DRIVE,,,CINCINNATI,OH,45246,(877) 388-2628,,99
VE,WHO0003,WHOLESALE FORD PARTS FAST,1121,2714 ELKHART ROAD,,,GOSHEN,IN,46526,(574) 534-3673,,99
VE,WIL0000,"WILSON PRODUCTS CO, INC",1122,3411 NORTHWOOD AVENUE,,,EASTON,PA,18045,(610) 253-9608,,1
VE,WIL0007,WILKOF INDUSTRIAL SUPPLY,1123,314 CHERRY AVE SE,,,CANTON,OH,44702,(330) 455-4581,,5
VE,WIL0009,WILLIAMS TOYOTA LIFT,1124,9462 MAIN AVE SE,,,EAST SPARTA,OH,44626,330-866-2121,,1
VE,WIR0002,"WIRED RITE SYSTEMS, INC",1125,5793 SKYLANE BOULEVARD,,,WINDSOR,CA,95492,(800) 538-7483,,99
VE,WIR0004,WIRELESS COMMUNICATIONS,1126,1803 MOLD SULFER SPRINGS ROAD,,,BALTIMORE,MD,21227,(410) 247-4767,,1
VE,WIS0002,WISE CHEVROLET,1127,1572 STATE RTE 44,,,RANDOLPH,OH,44265,330-325-9991,,99
VE,WIS0005,"WISCONSIN FOAM PRODUCTS, INC",1128,4601 TOMPKINS DRIVE,,,MADISON,WI,53716,(608) 221-4385,,1
VE,WOL0001,WOLSTEN TECH,1129,,,,,,,(480) 620-0348,,99
VE,WOR0000,WORDEN SAFTEY PRODUCTS,1130,1548-T BURDEN LAKE RD,,,AVERILL PARK,NY,12018,(800) 424-6257,,1
VE,WOR0001,WORK FLOW ONE,1131,220 E MONUMENT AVENUE,,,DAYTON,OH,45402,877-735-4966,,00
VE,WOR0002,WORLD WIDE METRIC,1132,37 READINGTON ROAD,EASTERN REGION,,BRANCHBURG,NJ,8876,732-547-2300,,99
VE,WOR0005,WORLDWIDE EXPRESS,1133,PO BOX 733360,,,DALLAS,TX,75373,(855) 767-5646,,1
VE,XOD0000,XODE,1134,15519 KUTZTOWN ROAD,,,KUTZTOWN,PA,19530,(610) 683-8777,,99
VE,XPO0000,XPO LOGISTICS,1135,PO BOX 5160,,,PORTLAND,OR,97208-5160,,,00
VE,XTR0001,XTREME SIGN SUPPLY,1136,5150 FALLBROOK COUNT,,,WYOMING,MN,55092,651-462-3344,,99
VE,YAL0001,YALE CORDAGE INC.,1137,77 INDUSTRIAL PARK ROAD,,,SACO,ME,4072,(207) 494-1013,,1
VE,YAN0000,"YANKTON FACTORING, INC",1138,PO BOX 217,,,YANKTON,SD,57078,605-665-6156,,5
VE,YAR0000,"YARKO, JEFFREY M",1139,1209 ECHO DRIVE,,,WHITEHALL,PA,18052,(610) 439-0924,,5
VE,YEA0004,"YEAGER SUPPLY, INC",1140,P O BOX 1177,,,READING,PA,19603,(800) 521-4729,,1
VE,YEH0000,PEGGY YEHL,1141,14330 CTY HWY 64,,,UPPER SANDUSKY,OH,43351,,,00
VE,YES0000,"HENRY YESKA & SON, INC.",1142,821 GEORGETOWN ROAD,,,NAZARETH,PA,18064-9781,(610) 759-3290,,5
VE,YOU0000,PETER YOUNG,1143,3181 RAMBEAU ROAD,,,BETHLEHEM,PA,18020,,,00
VE,YOU0001,YOUNG TRUCK SALES,1144,PO BOX 6118,,,CANTON,OH,44706,330-477-6271,,5
VE,YOU0003,YOUNG'S LUBRICANTS,1145,1862 TOLLGATE ROAD,UNIT 2,,PALM,PA,18070,(800) 481-3889,,1
VE,YRC0000,YRC FREIGHT,1146,PO BOX 13573,,,NEWARK,NJ,07188-3573,(800) 610-6500,,00
VE,ZAR0000,PAUL ZAREMBA,1147,90 PURGATORY ROAD,,,SUTTON,MA,1590,508-865-9338,,00
VE,ZEN0001,"ZENA, INC.",1148,300 CLUB SPRINGS ROAD,,,ELMWOOD,TN,38560,(615) 897-2011,,99
VE,ZEP0000,ACUITY SPECIALTY / ZEP SALES,1149,13237 COLLECTION CENTER DR,,janizep@aol.com,CHICAGO,IL,60693-0132,877-428-9937,,1
VE,ZEP0001,ZEP SALES AND SERVICE OHIO,1150,13237 COLLECTIONS CENTER DRIVE,,,CHICAGO,IL,60693-0001,(877) 428-9937,,00
VE,ZIE0000,ZIEGLER BOLT & PARTS CO.,1151,PO BOX 80369,,,CANTON,OH,44708,(800) 362-0628,,1
VE,ZIE0002,ZIEGLER TIRE,1152,2210 BOLIVAR RD. SW,,,CANTON,OH,44706,(330) 453-0538,,1
VE,ZIE0004,ZIEBART - NEW JERSEY,1153,14 1ST AVE.,,,HASKELL,NJ,7420,973-831-9595,,5
VE,ZIE0005,W. A. ZIEGLER JR,1154,PO BOX 35844,,,CANTON,OH,44735,,,5
VE,ZON0001,ZONE DEFENSE LLC,1155,2135 13TH AVENUE NORTH,,,SAINT PETERSBURG,FL,33713,(866) 672-1212,,1
VE,ZON0002,ZONAR SYSTEMS,1156,PO BOX 207038,,,DALLAS,TX,75320-7038,(206) 878-2459,,1
VE,ZOR0001,"ZORO, INC.",1157,CUST5145738,BOX 5233,,JANESVILLE,WI,53547-5233,(855) 289-9676,,1
VE,ZUG0000,TERANCE ZUGOVITZ,1158,2326 BIXLER DR.,,,MOGADORE,OH,44260,330-607-5604,,00
